Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
SPROHSA112028	SPROHSA112028	SPROHSA112028		57	false	false		SPROHSA112028		15.79	1.0000	0.9844	0.00083194675541	1	0	1	1	0	1	     0	     0	     0	3M(15.9949)		SPROHSA112029, SPROHSA112030, SPROHSA116654, SPROHSA116655, SPROHSA116656, SPROHSA116657, SPROHSA214723, SPROHSA214724, SPROHSA214725, SPROHSA214726, SPROHSA25464, SPROHSA25465, SPROHSA25466, SPROHSA25467, SPROHSA310310, SPROHSA310311, SPROHSA310312, SPROHSA310313, SPROHSA31353, SPROHSA31354, SPROHSA31355, SPROHSA31356, SPROHSA98860, SPROHSA98861, SPROHSA98862, SPROHSA98863
SPROHSA11229	SPROHSA11229	SPROHSA11229		75	false	false		SPROHSA11229		16.00	1.0000	0.9536	0.00547808764940	2	0	2	2	0	2	     0	     0	     0			SPROHSA194718, SPROHSA76535, SPROHSA89279
SPROHSA1123	SPROHSA1123	SPROHSA1123		72	false	false		SPROHSA1123		15.28	1.0000	0.9981	0.00000000000000	1	0	1	3	0	3	     0	     0	     0	1M(15.9949)		SPROHSA124980, SPROHSA158078, SPROHSA160274, SPROHSA160275, SPROHSA160276, SPROHSA160277, SPROHSA17281, SPROHSA176034, SPROHSA176035, SPROHSA176036, SPROHSA178442, SPROHSA178443, SPROHSA243593, SPROHSA249826, SPROHSA253759, SPROHSA268166, SPROHSA268167, SPROHSA268168, SPROHSA27152, SPROHSA27153, SPROHSA27154, SPROHSA288410, SPROHSA321250, SPROHSA372396, SPROHSA376994, SPROHSA389287, SPROHSA391620, SPROHSA43755, SPROHSA99749
SPROHSA112302	SPROHSA112302	SPROHSA112302		91	false	false		SPROHSA112302		12.09	1.0000	0.9671	0.00288184438040	2	0	2	2	0	2	     0	     0	     0			SPROHSA43417
SPROHSA112686	SPROHSA112686	SPROHSA112686		40	false	false		SPROHSA112686		22.50	1.0000	0.9941	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA118997, SPROHSA157261, SPROHSA186546, SPROHSA186547, SPROHSA284031, SPROHSA284600
SPROHSA112911	SPROHSA112911	SPROHSA112911		35	false	false		SPROHSA112911		25.71	1.0000	0.9952	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA112912, SPROHSA135909, SPROHSA273757, SPROHSA273758, SPROHSA330421
SPROHSA112953	SPROHSA112953	SPROHSA112953		98	false	false		SPROHSA112953		9.18	1.0000	0.9717	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			
SPROHSA112990	SPROHSA112990	SPROHSA112990		92	false	false		SPROHSA112990		10.87	1.0000	0.9985	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA113013	SPROHSA113013	SPROHSA113013		81	false	false		SPROHSA113013		13.58	1.0000	0.9920	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA190207, SPROHSA244162, SPROHSA347252, SPROHSA94982
SPROHSA113142	SPROHSA113142	SPROHSA113142		91	false	false		SPROHSA113142		18.68	1.0000	0.9990	0.00000000000000	3	0	3	3	0	3	     0	     0	     0			SPROHSA143651, SPROHSA143653, SPROHSA147476, SPROHSA147632, SPROHSA2195, SPROHSA233975, SPROHSA234701, SPROHSA251824, SPROHSA260355, SPROHSA2676, SPROHSA281616, SPROHSA289863, SPROHSA289864, SPROHSA346554, SPROHSA51791
SPROHSA11330	SPROHSA11330	SPROHSA11330		94	false	false		SPROHSA11330		9.57	1.0000	0.9943	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	8C(119.0041)		
SPROHSA113464	SPROHSA113464	SPROHSA113464		66	false	false		SPROHSA113464		13.64	1.0000	0.9884	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA115280, SPROHSA124526, SPROHSA125383, SPROHSA130238, SPROHSA130239, SPROHSA133587, SPROHSA157374, SPROHSA209018, SPROHSA241222, SPROHSA289411, SPROHSA317036, SPROHSA325190, SPROHSA347723, SPROHSA348565, SPROHSA351520, SPROHSA358978, SPROHSA389449
SPROHSA113618	SPROHSA113618	SPROHSA113618		66	false	false		SPROHSA113618		13.64	1.0000	0.9982	0.00000000000000	2	0	2	5	0	5	     0	     0	     0			SPROHSA135304, SPROHSA135305, SPROHSA169090, SPROHSA266252, SPROHSA275770, SPROHSA278242, SPROHSA303567, SPROHSA315042, SPROHSA317234, SPROHSA377350, SPROHSA50805
SPROHSA114225	SPROHSA114225	SPROHSA114225		47	false	false		SPROHSA114225		17.02	1.0000	0.9921	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA118398, SPROHSA199529, SPROHSA21572, SPROHSA21573, SPROHSA231695, SPROHSA231696, SPROHSA235452, SPROHSA26265, SPROHSA289287, SPROHSA292620, SPROHSA29891, SPROHSA31389, SPROHSA31654, SPROHSA33069, SPROHSA354703, SPROHSA354946, SPROHSA354947, SPROHSA356949, SPROHSA360105, SPROHSA360106, SPROHSA360130, SPROHSA368448, SPROHSA45636, SPROHSA8196
SPROHSA114234	SPROHSA114234	SPROHSA114234		99	false	false		SPROHSA114234		9.09	1.0000	0.9813	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA189335, SPROHSA259690, SPROHSA3072, SPROHSA77162, SPROHSA922
SPROHSA114438	SPROHSA114438	SPROHSA114438		75	false	false		SPROHSA114438		12.00	1.0000	0.9901	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA140503, SPROHSA16066, SPROHSA201377, SPROHSA21043, SPROHSA225356, SPROHSA226477, SPROHSA227538, SPROHSA284020, SPROHSA318432, SPROHSA329236, SPROHSA335155, SPROHSA359649, SPROHSA5459, SPROHSA92902
SPROHSA114776	SPROHSA114776	SPROHSA114776		96	false	false		SPROHSA114776		10.42	1.0000	0.9956	0.00000000000000	1	0	1	2	0	2	     0	     0	     0	10M(15.9949)		SPROHSA17571, SPROHSA254448, SPROHSA366449
SPROHSA11485	SPROHSA11485	SPROHSA11485		98	false	false		SPROHSA11485		13.27	1.0000	0.9989	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA317082, SPROHSA321723, SPROHSA321724
SPROHSA115011	SPROHSA115011	SPROHSA115011		68	false	false		SPROHSA115011		13.24	1.0000	0.9809	0.00144822592324	1	0	1	2	0	2	     0	     0	     0			SPROHSA115012, SPROHSA186131, SPROHSA260742, SPROHSA260743
SPROHSA115111	SPROHSA115111	SPROHSA115111		66	false	false		SPROHSA115111		13.64	1.0000	0.9820	0.00144822592324	1	0	1	2	0	2	     0	     0	     0	2M(15.9949)		SPROHSA158855, SPROHSA158856, SPROHSA181356, SPROHSA42407
SPROHSA115747	SPROHSA115747	SPROHSA115747		58	false	false		SPROHSA115747		18.97	1.0000	0.9652	0.00339558573854	1	0	1	3	0	3	     0	     0	     0	8M(15.9949)		SPROHSA115748, SPROHSA115749, SPROHSA53704, SPROHSA53705, SPROHSA53706, SPROHSA53707
SPROHSA116348	SPROHSA116348	SPROHSA116348		47	false	false		SPROHSA116348		25.53	1.0000	0.9957	0.00000000000000	1	0	1	2	0	2	     0	     0	     0	12M(15.9949)		SPROHSA229761, SPROHSA24799, SPROHSA328273, SPROHSA86397
SPROHSA116442	SPROHSA116442	SPROHSA116442		95	false	false		SPROHSA116442		9.47	1.0000	0.9732	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			SPROHSA116443, SPROHSA119519, SPROHSA126092, SPROHSA126093, SPROHSA129663, SPROHSA154817, SPROHSA329190, SPROHSA85589
SPROHSA116960	SPROHSA116960	SPROHSA116960		66	false	false		SPROHSA116960		27.27	1.0000	0.9984	0.00000000000000	3	0	3	5	0	5	     0	     0	     0			SPROHSA122135, SPROHSA12587, SPROHSA129501, SPROHSA157467, SPROHSA266268, SPROHSA279084, SPROHSA301701, SPROHSA303935, SPROHSA42070
SPROHSA117113	SPROHSA117113	SPROHSA117113		61	false	false		SPROHSA117113		39.34	1.0000	0.9977	0.00000000000000	3	0	3	4	0	4	     0	     0	     0	3M(15.9949)		SPROHSA139532, SPROHSA162587, SPROHSA342008, SPROHSA349146, SPROHSA364665
SPROHSA117173	SPROHSA117173	SPROHSA117173		65	false	false		SPROHSA117173		13.85	1.0000	0.9808	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA132811, SPROHSA132812, SPROHSA132813, SPROHSA175616, SPROHSA187158, SPROHSA187159, SPROHSA240843, SPROHSA39659
SPROHSA117240	SPROHSA117240	SPROHSA117240		69	false	false		SPROHSA117240		15.94	1.0000	0.9825	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA138365, SPROHSA235439, SPROHSA26371
SPROHSA117292	SPROHSA117292	SPROHSA117292		73	false	false		SPROHSA117292		16.44	1.0000	0.9952	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA117293, SPROHSA147538, SPROHSA147539, SPROHSA158836, SPROHSA179963, SPROHSA179964, SPROHSA329745, SPROHSA329746
SPROHSA117320	SPROHSA117320	SPROHSA117320		14	false	false		SPROHSA117320		71.43	1.0000	0.9891	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA152951, SPROHSA97907
SPROHSA117327	SPROHSA117327	SPROHSA117327		100	false	false		SPROHSA117327		10.00	1.0000	0.9953	0.00000000000000	1	0	1	5	0	5	     0	     0	     0			SPROHSA128859, SPROHSA156093, SPROHSA26956, SPROHSA339543, SPROHSA34701, SPROHSA85420
SPROHSA117599	SPROHSA117599	SPROHSA117599		70	false	false		SPROHSA117599		18.57	1.0000	0.9621	0.00436205016358	2	0	2	3	0	3	     0	     0	     0			SPROHSA215682, SPROHSA255609, SPROHSA255910, SPROHSA276068, SPROHSA369544, SPROHSA49860
SPROHSA117612	SPROHSA117612	SPROHSA117612		87	false	false		SPROHSA117612		10.34	1.0000	0.9872	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA218403, SPROHSA264554
SPROHSA117623	SPROHSA117623	SPROHSA117623		71	false	false		SPROHSA117623		12.68	1.0000	0.9774	0.00288184438040	1	0	1	2	0	2	     0	     0	     0			SPROHSA120137, SPROHSA13579, SPROHSA141301, SPROHSA191759, SPROHSA217230, SPROHSA217231, SPROHSA221035, SPROHSA237813, SPROHSA23999, SPROHSA267784, SPROHSA267785
SPROHSA117641	SPROHSA117641	SPROHSA117641		65	false	false		SPROHSA117641		30.77	1.0000	0.9986	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			SPROHSA1937, SPROHSA201071, SPROHSA225625, SPROHSA251812, SPROHSA51724
SPROHSA117845	SPROHSA117845	SPROHSA117845		82	false	false		SPROHSA117845		9.76	1.0000	0.9968	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA241212, SPROHSA309336, SPROHSA348398
SPROHSA118349	SPROHSA118349	SPROHSA118349		82	false	false		SPROHSA118349		10.98	1.0000	0.9947	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA202827, SPROHSA223085, SPROHSA29671
SPROHSA118425	SPROHSA118425	SPROHSA118425		64	false	false		SPROHSA118425		14.06	1.0000	0.9588	0.00471698113208	1	0	1	2	0	2	     0	     0	     0			SPROHSA135287, SPROHSA250494, SPROHSA269940, SPROHSA332073, SPROHSA360516
SPROHSA11888	SPROHSA11888	SPROHSA11888		96	false	false		SPROHSA11888		10.42	1.0000	0.9922	0.00083194675541	2	0	2	4	0	4	     0	     0	     0	1Q(-17.0265)		
SPROHSA118951	SPROHSA118951	SPROHSA118951		83	false	false		SPROHSA118951		10.84	1.0000	0.9872	0.00083194675541	1	0	1	2	0	2	     0	     0	     0	3M(15.9949)		SPROHSA131975, SPROHSA254910, SPROHSA331121
SPROHSA119172	SPROHSA119172	SPROHSA119172		68	false	false		SPROHSA119172		27.94	1.0000	0.9913	0.00083194675541	2	0	2	2	0	2	     0	     0	     0			SPROHSA188874
SPROHSA119438	SPROHSA119438	SPROHSA119438		70	false	false		SPROHSA119438		15.71	1.0000	0.9987	0.00000000000000	1	0	1	3	0	3	     0	     0	     0	9M(15.9949)		SPROHSA206600, SPROHSA206601, SPROHSA38430
SPROHSA119517	SPROHSA119517	SPROHSA119517		82	false	false		SPROHSA119517		12.20	1.0000	0.9981	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA124324, SPROHSA124325, SPROHSA144027, SPROHSA144028, SPROHSA293129, SPROHSA293130
SPROHSA119585	SPROHSA119585	SPROHSA119585		99	false	false		SPROHSA119585		9.09	1.0000	0.9939	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA235075, SPROHSA267432, SPROHSA281133, SPROHSA313452, SPROHSA317363, SPROHSA384805, SPROHSA384806
SPROHSA119734	SPROHSA119734	SPROHSA119734		61	false	false		SPROHSA119734		31.15	1.0000	0.9956	0.00000000000000	3	0	3	6	0	6	     0	     0	     0			SPROHSA119735, SPROHSA18089, SPROHSA18090, SPROHSA18091, SPROHSA224597, SPROHSA245431, SPROHSA371921, SPROHSA371922, SPROHSA381736, SPROHSA73756, SPROHSA73757, SPROHSA98994
SPROHSA119737	SPROHSA119737	SPROHSA119737		96	false	false		SPROHSA119737		12.50	1.0000	0.9990	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA137077, SPROHSA157615, SPROHSA188584, SPROHSA207608, SPROHSA232712, SPROHSA240194, SPROHSA254439, SPROHSA298435, SPROHSA70552, SPROHSA8280
SPROHSA119842	SPROHSA119842	SPROHSA119842		78	false	false		SPROHSA119842		11.54	1.0000	0.9698	0.00288184438040	1	0	1	3	0	3	     0	     0	     0	3M(15.9949)		SPROHSA144898, SPROHSA144899, SPROHSA144900, SPROHSA165282, SPROHSA16883, SPROHSA16884, SPROHSA236572, SPROHSA236573, SPROHSA236574, SPROHSA29527, SPROHSA29528, SPROHSA32599, SPROHSA32600, SPROHSA375815, SPROHSA375816, SPROHSA375817
SPROHSA119924	SPROHSA119924	SPROHSA119924		81	false	false		SPROHSA119924		13.58	1.0000	0.9972	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA119926, SPROHSA119930, SPROHSA165049, SPROHSA165051, SPROHSA165055, SPROHSA271064, SPROHSA271067, SPROHSA291655, SPROHSA327289, SPROHSA327294, SPROHSA378109
SPROHSA120053	SPROHSA120053	SPROHSA120053		77	false	false		SPROHSA120053		12.99	1.0000	0.9744	0.00288184438040	1	0	1	2	0	2	     0	     0	     0			SPROHSA128871, SPROHSA131523, SPROHSA334910, SPROHSA346302, SPROHSA63866
SPROHSA120071	SPROHSA120071	SPROHSA120071		75	false	false		SPROHSA120071		13.33	1.0000	0.9938	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA136738, SPROHSA207038, SPROHSA29979
SPROHSA120370	SPROHSA120370	SPROHSA120370		96	false	false		SPROHSA120370		18.75	1.0000	0.9967	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			
SPROHSA120782	SPROHSA120782	SPROHSA120782		99	false	false		SPROHSA120782		10.10	1.0000	0.9914	0.00083194675541	1	0	1	2	0	2	     0	     0	     0	10M(15.9949), 6M(15.9949)		SPROHSA22923, SPROHSA256982, SPROHSA256983, SPROHSA281384, SPROHSA342860, SPROHSA342861, SPROHSA343026, SPROHSA377815, SPROHSA63190
SPROHSA120920	SPROHSA120920	SPROHSA120920		46	false	false		SPROHSA120920		39.13	1.0000	0.9748	0.00288184438040	2	0	2	4	0	4	     0	     0	     0	1Q(-17.0265)		SPROHSA136951, SPROHSA259211, SPROHSA2762, SPROHSA31163, SPROHSA368158
SPROHSA120926	SPROHSA120926	SPROHSA120926		95	false	false		SPROHSA120926		18.95	1.0000	0.9990	0.00000000000000	2	0	2	5	0	5	     0	     0	     0	1Q(-17.0265), 9M(15.9949)		SPROHSA141776, SPROHSA20219, SPROHSA22467, SPROHSA229661, SPROHSA261663, SPROHSA266084
SPROHSA121027	SPROHSA121027	SPROHSA121027		92	false	false		SPROHSA121027		9.78	1.0000	0.9599	0.00471698113208	1	0	1	2	0	2	     0	     0	     0			SPROHSA273323, SPROHSA51246
SPROHSA121523	SPROHSA121523	SPROHSA121523		89	false	false		SPROHSA121523		11.24	1.0000	0.9812	0.00144822592324	2	0	2	2	0	2	     0	     0	     0			SPROHSA31276, SPROHSA31277, SPROHSA345189, SPROHSA345190, SPROHSA370308, SPROHSA51106, SPROHSA51107
SPROHSA122057	SPROHSA122057	SPROHSA122057		93	false	false		SPROHSA122057		21.51	1.0000	0.9970	0.00000000000000	2	0	2	9	0	9	     0	     0	     0			SPROHSA170511, SPROHSA260244, SPROHSA2669, SPROHSA32726, SPROHSA4445, SPROHSA68278, SPROHSA82511, SPROHSA95502, SPROHSA97279
SPROHSA122622	SPROHSA122622	SPROHSA122622		69	false	false		SPROHSA122622		13.04	1.0000	0.9939	0.00000000000000	2	0	2	3	0	3	     0	     0	     0	7M(15.9949), 8M(15.9949)		SPROHSA240886, SPROHSA292453, SPROHSA368837, SPROHSA41662
SPROHSA122744	SPROHSA122744	SPROHSA122744		77	false	false		SPROHSA122744		11.69	1.0000	0.9936	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA123407, SPROHSA157722, SPROHSA302105
SPROHSA122765	SPROHSA122765	SPROHSA122765		61	false	false		SPROHSA122765		18.03	1.0000	0.9871	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA153347
SPROHSA122855	SPROHSA122855	SPROHSA122855		81	false	false		SPROHSA122855		11.11	1.0000	0.9849	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA123526, SPROHSA208026, SPROHSA302391, SPROHSA302392, SPROHSA305568, SPROHSA32339, SPROHSA352309, SPROHSA374858, SPROHSA374859, SPROHSA86805, SPROHSA86806
SPROHSA122908	SPROHSA122908	SPROHSA122908		76	false	false		SPROHSA122908		14.47	1.0000	0.9970	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA156807, SPROHSA167594, SPROHSA167645, SPROHSA277989, SPROHSA278038, SPROHSA293533
SPROHSA123152	SPROHSA123152	SPROHSA123152		58	false	false		SPROHSA123152		15.52	1.0000	0.9980	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA224804, SPROHSA235197, SPROHSA245863, SPROHSA386263
SPROHSA123225	SPROHSA123225	SPROHSA123225		98	false	false		SPROHSA123225		12.24	1.0000	0.9978	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	9C(119.0041)		SPROHSA341591
SPROHSA123321	SPROHSA123321	SPROHSA123321		92	false	false		SPROHSA123321		20.65	1.0000	0.9722	0.00288184438040	3	3	3	4	4	4	     0	     0	     0			
SPROHSA123694	SPROHSA123694	SPROHSA123694		96	false	false		SPROHSA123694		9.38	1.0000	0.9870	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA290757
SPROHSA124045	SPROHSA124045	SPROHSA124045		59	false	false		SPROHSA124045		16.95	1.0000	0.9883	0.00083194675541	1	0	1	2	0	2	     0	     0	     0	5M(15.9949), 7M(15.9949)		SPROHSA16960, SPROHSA189929, SPROHSA190751, SPROHSA207212, SPROHSA227453, SPROHSA238227, SPROHSA253343, SPROHSA328068, SPROHSA339557, SPROHSA43221, SPROHSA67035, SPROHSA68268
SPROHSA124152	SPROHSA124152	SPROHSA124152		88	false	false		SPROHSA124152		11.36	1.0000	0.9731	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			SPROHSA124153, SPROHSA195247, SPROHSA195248, SPROHSA195249, SPROHSA195250, SPROHSA208535, SPROHSA208536, SPROHSA291973, SPROHSA315197, SPROHSA315198, SPROHSA3314, SPROHSA3315, SPROHSA38621, SPROHSA38622, SPROHSA38623
SPROHSA124174	SPROHSA124174	SPROHSA124174		94	false	false		SPROHSA124174		10.64	1.0000	0.9971	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA126394, SPROHSA142708, SPROHSA267494, SPROHSA327420, SPROHSA329605, SPROHSA34433, SPROHSA381681, SPROHSA51493, SPROHSA63576
SPROHSA124232	SPROHSA124232	SPROHSA124232		92	false	false		SPROHSA124232		10.87	1.0000	0.9862	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA199538, SPROHSA199539
SPROHSA124242	SPROHSA124242	SPROHSA124242		89	false	false		SPROHSA124242		10.11	1.0000	0.9769	0.00288184438040	1	0	1	2	0	2	     0	     0	     0	7M(15.9949)		SPROHSA124243, SPROHSA124244, SPROHSA124245, SPROHSA124246, SPROHSA20197, SPROHSA20198, SPROHSA20199, SPROHSA20200, SPROHSA20201, SPROHSA214150, SPROHSA300475, SPROHSA344455, SPROHSA344456, SPROHSA380601, SPROHSA380602
SPROHSA12427	SPROHSA12427	SPROHSA12427		44	false	false		SPROHSA12427		20.45	1.0000	0.9777	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			SPROHSA12586, SPROHSA129417, SPROHSA12982, SPROHSA159927, SPROHSA26487, SPROHSA337027, SPROHSA350520, SPROHSA363193
SPROHSA124600	SPROHSA124600	SPROHSA124600		58	false	false		SPROHSA124600		13.79	1.0000	0.9803	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA124601, SPROHSA124602, SPROHSA127450, SPROHSA128800, SPROHSA128801, SPROHSA193768, SPROHSA27429, SPROHSA277373, SPROHSA277374, SPROHSA280204, SPROHSA280205, SPROHSA355295, SPROHSA355296, SPROHSA365922
SPROHSA124781	SPROHSA124781	SPROHSA124781		95	false	false		SPROHSA124781		10.53	1.0000	0.9947	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA130255, SPROHSA163758, SPROHSA263529, SPROHSA330080, SPROHSA366021
SPROHSA124938	SPROHSA124938	SPROHSA124938		77	false	false		SPROHSA124938		11.69	1.0000	0.9911	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA127006, SPROHSA172306, SPROHSA172307, SPROHSA17501, SPROHSA183454, SPROHSA263777
SPROHSA124992	SPROHSA124992	SPROHSA124992		84	false	false		SPROHSA124992		22.62	1.0000	0.9990	0.00000000000000	3	0	3	7	0	7	     0	     0	     0	1Q(-17.0265)		SPROHSA13811, SPROHSA27273, SPROHSA337618
SPROHSA125254	SPROHSA125254	SPROHSA125254		45	false	false		SPROHSA125254		24.44	1.0000	0.9959	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA276553
SPROHSA12552	SPROHSA12552	SPROHSA12552		83	false	false		SPROHSA12552		12.05	1.0000	0.9975	0.00000000000000	1	0	1	2	0	2	     0	     0	     0	3M(15.9949)		SPROHSA126942, SPROHSA126943, SPROHSA148467, SPROHSA148468, SPROHSA154257, SPROHSA154269, SPROHSA15781, SPROHSA21074, SPROHSA21075, SPROHSA212944, SPROHSA212945, SPROHSA234956, SPROHSA234957, SPROHSA249181, SPROHSA277379, SPROHSA277380, SPROHSA3600, SPROHSA3601, SPROHSA59473, SPROHSA59474, SPROHSA73683
SPROHSA125695	SPROHSA125695	SPROHSA125695		81	false	false		SPROHSA125695		24.69	1.0000	0.9900	0.00083194675541	3	0	3	4	0	4	     0	     0	     0			SPROHSA173183, SPROHSA42659
SPROHSA125783	SPROHSA125783	SPROHSA125783		91	false	false		SPROHSA125783		9.89	1.0000	0.9962	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	1Q(-17.0265)		SPROHSA158934, SPROHSA158935, SPROHSA388068, SPROHSA388069
SPROHSA125880	SPROHSA125880	SPROHSA125880		25	false	false		SPROHSA125880		36.00	1.0000	0.9899	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA338978
SPROHSA126109	SPROHSA126109	SPROHSA126109		72	false	false		SPROHSA126109		12.50	1.0000	0.9962	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA319070, SPROHSA391657
SPROHSA126220	SPROHSA126220	SPROHSA126220		48	false	false		SPROHSA126220		18.75	1.0000	0.9793	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA38764, SPROHSA57189, SPROHSA64996
SPROHSA126259	SPROHSA126259	SPROHSA126259		70	false	false		SPROHSA126259		14.29	1.0000	0.9971	0.00000000000000	1	0	1	3	0	3	     0	     0	     0			SPROHSA126260
SPROHSA126639	SPROHSA126639	SPROHSA126639		80	false	false		SPROHSA126639		11.25	1.0000	0.9791	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA82819
SPROHSA126815	SPROHSA126815	SPROHSA126815		72	false	false		SPROHSA126815		12.50	1.0000	0.9650	0.00395927601810	1	0	1	2	0	2	     0	     0	     0			SPROHSA129016, SPROHSA157930, SPROHSA233973, SPROHSA302921, SPROHSA353850, SPROHSA4108, SPROHSA82171
SPROHSA126910	SPROHSA126910	SPROHSA126910		88	false	false		SPROHSA126910		11.36	1.0000	0.9928	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA18368, SPROHSA18369, SPROHSA240080, SPROHSA264473, SPROHSA274816, SPROHSA274817, SPROHSA3229, SPROHSA4112, SPROHSA4113
SPROHSA127231	SPROHSA127231	SPROHSA127231		95	false	false		SPROHSA127231		9.47	1.0000	0.9967	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA243363
SPROHSA127299	SPROHSA127299	SPROHSA127299		87	false	false		SPROHSA127299		10.34	1.0000	0.9754	0.00288184438040	1	0	1	2	0	2	     0	     0	     0	3M(15.9949)		SPROHSA135057, SPROHSA201230, SPROHSA20218, SPROHSA242768, SPROHSA252559, SPROHSA318470, SPROHSA367140
SPROHSA127411	SPROHSA127411	SPROHSA127411		98	false	false		SPROHSA127411		13.27	1.0000	0.9985	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA171718, SPROHSA171720
SPROHSA127422	SPROHSA127422	SPROHSA127422		87	false	false		SPROHSA127422		20.69	1.0000	0.9849	0.00083194675541	2	0	2	2	0	2	     0	     0	     0	1Q(-17.0265)		SPROHSA59362
SPROHSA127508	SPROHSA127508	SPROHSA127508		81	false	false		SPROHSA127508		28.40	1.0000	0.9988	0.00000000000000	5	0	4	16	0	14	     0	     0	     0			SPROHSA32727
SPROHSA127536	SPROHSA127536	SPROHSA127536		96	false	false		SPROHSA127536		9.38	1.0000	0.9910	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA127537, SPROHSA187586, SPROHSA22627, SPROHSA251448, SPROHSA251449, SPROHSA264498, SPROHSA28032, SPROHSA31965, SPROHSA31966, SPROHSA32173, SPROHSA4315, SPROHSA62700, SPROHSA86708
SPROHSA127629	SPROHSA127629	SPROHSA127629		76	false	false		SPROHSA127629		30.26	1.0000	0.9776	0.00288184438040	4	0	1	7	0	2	     0	     0	     0			SPROHSA127630, SPROHSA127631, SPROHSA189567, SPROHSA189568, SPROHSA217988, SPROHSA217989, SPROHSA217990, SPROHSA32259, SPROHSA32260, SPROHSA32261
SPROHSA12786	SPROHSA12786	SPROHSA12786		19	false	false		SPROHSA12786		52.63	1.0000	0.9978	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA140009, SPROHSA850, SPROHSA99893
SPROHSA128125	SPROHSA128125	SPROHSA128125		86	false	false		SPROHSA128125		20.93	1.0000	0.9852	0.00083194675541	2	0	2	2	0	2	     0	     0	     0	3M(15.9949), 9M(15.9949)		SPROHSA128126, SPROHSA142772, SPROHSA142773, SPROHSA193779, SPROHSA2932, SPROHSA2933, SPROHSA348560, SPROHSA348561, SPROHSA35511, SPROHSA35512
